temperature,pressure,flow_rate,voltage,current,rpm,vibration,humidity,power_consumption,response_time,packet_size,command_frequency,error_rate,network_latency,label,industry
61.42,95.87,86.1,242.97,17.1,1400.58,2.97,41.84,39.96,67.24,716.97,9.95,0.02,32.39,0,manufacturing
68.94,143.86,90.19,230.39,13.95,2330.12,4.24,34.61,37.46,50.96,504.56,9.11,0.03,39.78,0,manufacturing
25.0,117.7,79.84,220.8,19.44,2959.07,3.38,51.48,26.7,47.82,516.85,9.5,0.01,15.56,0,manufacturing
49.1,144.15,125.46,230.51,17.55,1744.93,2.87,32.22,30.34,36.6,358.78,14.18,0.02,19.39,0,manufacturing
76.01,130.75,96.4,229.7,20.33,1882.0,3.39,41.32,25.15,60.06,781.7,15.01,0.03,19.8,0,manufacturing
50.48,147.33,106.98,244.85,18.75,1851.45,1.65,58.11,18.58,62.0,261.2,8.68,0.03,7.31,0,manufacturing
67.89,115.61,63.04,231.49,13.41,2252.87,3.73,48.74,33.77,44.3,562.39,14.24,0.02,30.58,0,manufacturing
62.11,82.21,88.59,219.91,18.6,1518.15,3.92,37.0,35.16,70.33,639.25,15.95,0.01,36.21,0,manufacturing
54.0,155.18,68.28,233.6,21.67,1770.38,2.81,41.93,26.8,50.92,1024.0,7.4,0.03,31.48,0,manufacturing
68.33,156.61,81.98,217.61,15.68,2575.06,2.69,61.66,35.88,59.8,656.46,5.29,0.03,36.26,0,manufacturing
39.65,121.06,110.02,229.07,14.67,2817.56,2.05,30.99,21.35,37.4,686.65,13.2,0.02,35.4,0,manufacturing
52.99,111.7,119.24,225.34,14.44,1851.51,2.67,58.45,16.5,40.24,405.64,8.99,0.02,25.71,0,manufacturing
62.46,154.04,107.88,229.53,22.84,2605.87,2.58,38.34,21.36,57.88,345.14,5.93,0.02,36.23,0,manufacturing
46.2,114.3,85.11,232.22,18.42,1747.09,3.95,48.23,29.29,55.75,570.35,11.48,0.02,37.65,0,manufacturing
62.91,170.74,71.08,226.51,22.21,2026.9,4.35,43.85,18.74,71.95,443.98,10.36,0.03,19.17,0,manufacturing
47.46,122.69,69.75,239.26,19.02,1571.24,3.49,36.73,28.2,42.45,382.98,11.17,0.02,41.41,0,manufacturing
53.77,116.66,81.56,229.09,12.97,2654.92,2.01,34.23,30.62,59.68,613.52,11.85,0.03,28.45,0,manufacturing
46.96,127.51,90.57,229.9,14.48,1750.17,2.66,44.44,20.81,69.2,384.22,6.08,0.01,25.87,0,manufacturing
52.04,142.66,106.18,234.59,11.72,1939.53,2.46,41.56,18.49,55.66,547.4,12.48,0.04,32.97,0,manufacturing
59.04,134.31,55.98,225.18,22.9,2404.45,2.76,50.01,36.09,49.52,588.68,5.81,0.04,25.45,0,manufacturing
36.19,156.16,56.21,230.24,23.81,2948.63,1.12,32.47,37.11,39.86,589.57,14.72,0.02,22.34,0,manufacturing
69.52,185.5,60.19,228.03,18.54,2617.82,2.54,56.37,26.0,70.22,491.62,7.71,0.04,20.91,0,chemical_facility
71.58,179.16,75.68,226.62,15.55,2289.93,1.86,42.82,31.12,53.78,537.94,11.45,0.03,26.43,0,chemical_facility
82.53,184.81,92.64,233.15,13.32,1444.85,4.62,46.9,37.26,48.6,478.46,9.08,0.03,21.36,0,chemical_facility
66.41,130.82,88.63,231.36,14.24,2867.31,2.7,32.66,20.97,79.2,214.72,9.0,0.02,42.56,0,chemical_facility
80.61,107.57,99.79,226.3,18.56,2051.78,2.51,33.42,44.07,61.61,456.77,13.63,0.03,26.37,0,chemical_facility
92.0,167.32,107.08,228.63,20.63,1365.3,1.29,49.78,29.01,20.03,562.68,6.97,0.04,32.99,0,chemical_facility
73.83,168.0,88.04,227.38,20.51,1885.1,2.4,48.47,21.51,20.73,620.75,2.58,0.02,38.41,0,chemical_facility
67.24,162.66,110.4,231.15,18.82,2640.19,2.04,30.1,37.49,65.74,329.31,10.67,0.03,24.48,0,chemical_facility
71.83,155.19,121.12,224.01,16.77,2201.43,3.74,48.57,33.33,42.51,751.03,10.5,0.04,8.21,0,chemical_facility
76.98,137.88,100.56,230.37,12.0,2086.53,2.82,46.3,28.98,79.65,762.56,9.72,0.02,21.33,0,chemical_facility
63.91,112.12,131.71,230.42,19.54,1771.39,2.13,37.31,22.65,45.66,467.88,7.23,0.02,16.34,0,chemical_facility
68.2,168.15,102.39,229.22,15.29,2343.44,3.19,47.35,33.11,69.74,731.26,6.42,0.04,18.94,0,chemical_facility
88.86,178.23,84.42,240.31,14.32,2449.69,2.76,57.72,31.4,58.51,518.43,10.39,0.02,39.68,0,chemical_facility
73.1,166.04,71.37,229.59,19.63,1977.37,3.28,36.96,46.85,64.05,471.87,16.31,0.03,31.11,0,chemical_facility
77.85,172.61,98.94,224.0,20.57,2558.17,4.1,40.98,17.41,70.4,336.67,7.8,0.02,25.97,0,chemical_facility
65.04,171.67,78.42,227.59,7.73,1924.32,3.66,50.78,21.95,57.85,505.48,13.6,0.03,43.78,0,chemical_facility
64.71,210.15,92.99,222.45,19.17,1767.84,2.63,46.16,26.44,72.49,572.47,11.22,0.03,26.92,0,chemical_facility
73.82,188.6,87.41,228.74,24.4,1394.9,2.36,42.41,23.33,23.16,466.52,7.91,0.03,24.87,0,chemical_facility
89.04,159.83,111.23,233.18,20.13,3105.91,1.84,36.81,28.04,67.98,430.61,12.7,0.02,31.04,0,chemical_facility
70.74,138.94,81.06,229.91,24.59,2467.33,2.12,57.48,28.04,77.9,360.72,13.23,0.02,14.49,0,chemical_facility
69.65,145.13,124.58,222.66,23.6,2063.07,3.01,44.24,21.15,38.99,709.16,6.08,0.03,28.23,0,chemical_facility
87.01,157.28,116.96,231.3,17.85,3046.31,2.06,26.94,29.14,44.34,243.43,12.17,0.02,26.79,0,chemical_facility
87.75,150.22,115.36,222.68,16.57,2668.65,2.92,43.75,19.47,63.03,724.62,13.73,0.03,25.7,0,chemical_facility
82.85,203.49,96.74,235.38,15.69,2449.03,2.0,46.66,27.5,39.91,541.34,12.56,0.03,30.07,0,chemical_facility
96.49,177.28,87.62,235.27,17.93,2758.12,3.99,47.26,28.31,41.14,698.96,9.43,0.03,36.72,0,chemical_facility
89.12,183.47,114.78,228.57,20.63,1512.38,2.13,32.12,23.7,70.8,350.16,10.98,0.02,35.93,0,chemical_facility
76.68,164.82,105.97,228.45,19.07,1512.64,3.91,35.16,29.44,60.23,491.25,14.99,0.03,27.57,0,chemical_facility
69.25,140.09,104.55,234.35,17.17,2402.7,1.79,62.22,20.68,63.06,540.81,11.21,0.02,33.76,0,chemical_facility
86.77,162.54,84.23,224.94,25.03,2851.89,2.13,44.32,24.6,62.01,646.68,7.62,0.02,22.83,0,chemical_facility
51.27,132.94,76.21,218.9,18.13,1871.29,3.0,55.05,28.12,56.53,754.34,12.46,0.03,26.87,0,chemical_facility
87.99,174.18,107.04,226.64,13.93,2212.58,3.34,47.57,30.06,36.49,440.54,12.18,0.03,20.97,0,chemical_facility
75.72,200.52,96.5,229.69,17.14,2487.31,3.19,55.86,18.36,35.29,358.36,9.49,0.02,17.19,0,chemical_facility
79.69,202.99,89.55,233.09,16.73,2148.96,2.37,58.77,26.41,56.68,587.08,9.96,0.03,20.24,0,chemical_facility
69.81,219.89,97.86,222.58,10.42,2183.79,2.87,53.19,43.85,37.02,882.12,8.87,0.02,17.0,0,chemical_facility
72.11,153.26,55.78,240.68,18.5,2569.18,3.68,34.66,31.47,68.26,341.61,7.15,0.03,44.18,0,chemical_facility
82.74,147.43,95.22,230.45,18.93,2340.2,2.78,53.02,36.7,48.74,636.62,9.61,0.02,29.71,0,chemical_facility
71.83,174.09,101.5,240.73,18.77,2180.51,2.04,38.43,34.39,48.12,487.56,11.13,0.03,31.9,0,chemical_facility
69.49,180.02,103.97,217.58,20.77,2674.23,3.08,37.66,24.88,73.3,392.34,12.59,0.04,29.45,0,chemical_facility
88.19,181.2,82.32,222.6,17.13,2110.31,2.78,47.76,27.0,78.12,305.8,9.55,0.01,32.21,0,chemical_facility
56.67,145.78,107.85,218.19,16.59,2000.74,2.34,24.38,30.96,54.96,580.87,14.53,0.01,29.52,0,chemical_facility
62.05,153.93,80.08,230.01,25.1,1819.15,1.72,54.07,20.09,43.49,616.75,11.0,0.02,18.73,0,chemical_facility
74.33,129.79,93.64,238.14,25.16,1855.12,3.35,48.64,26.64,72.21,399.39,10.05,0.04,22.1,0,chemical_facility
71.83,190.79,82.02,227.98,23.0,1488.48,1.9,50.79,26.48,49.14,747.58,16.79,0.04,24.58,0,chemical_facility
67.8,218.43,93.85,218.67,18.89,2165.42,3.34,61.49,26.47,52.76,584.42,11.73,0.04,23.85,0,chemical_facility
89.2,166.21,78.64,225.31,18.17,2127.29,2.38,40.04,18.62,32.07,639.71,17.46,0.04,32.46,0,chemical_facility
73.29,176.15,68.93,236.77,19.78,1573.32,2.47,37.71,32.56,72.4,814.16,8.82,0.02,40.62,0,chemical_facility
76.75,204.75,74.97,228.08,20.18,1457.38,3.43,43.66,32.64,16.4,655.42,20.0,0.02,25.76,0,chemical_facility
76.68,157.68,112.48,217.56,18.96,2545.27,1.67,42.43,19.66,59.84,694.54,13.89,0.02,27.0,0,chemical_facility
78.48,199.61,93.51,229.7,16.66,2791.9,2.01,40.91,33.33,44.18,518.68,11.71,0.03,26.78,0,chemical_facility
67.41,159.18,97.41,234.35,14.06,2237.33,2.9,33.78,32.9,66.34,585.21,6.22,0.03,12.1,0,chemical_facility
98.52,184.64,75.76,231.57,13.95,1685.45,2.6,63.62,30.01,49.92,482.3,9.41,0.02,29.56,0,chemical_facility
78.53,168.83,85.68,228.3,18.88,2635.15,1.6,52.91,19.86,49.56,364.47,8.26,0.03,29.07,0,chemical_facility
57.52,174.11,99.98,224.83,11.37,2817.76,4.18,42.07,37.64,68.28,616.41,11.98,0.03,18.74,0,chemical_facility
91.56,156.57,89.41,241.65,15.33,1506.66,2.11,22.43,17.98,58.99,590.05,18.09,0.04,33.01,0,chemical_facility
81.13,198.33,53.16,228.96,16.67,2890.1,3.69,36.92,14.93,51.57,451.94,11.29,0.03,29.25,0,chemical_facility
73.67,114.59,109.97,228.49,22.24,1522.26,3.26,29.13,20.72,74.92,587.68,2.53,0.04,32.11,0,chemical_facility
82.41,119.25,97.46,242.07,9.0,2981.35,3.05,50.19,27.92,63.5,955.46,15.48,0.02,35.02,0,chemical_facility
90.62,187.91,93.53,221.12,23.08,1676.96,2.94,51.46,28.3,51.75,486.02,7.63,0.02,32.2,0,chemical_facility
63.45,211.18,102.63,220.91,14.88,1388.87,1.9,56.31,18.22,59.35,86.69,12.76,0.03,22.16,0,chemical_facility
81.95,173.72,96.78,225.33,12.42,2280.05,2.23,40.11,25.09,54.93,570.72,6.96,0.02,33.32,0,chemical_facility
66.05,210.2,50.47,214.94,27.33,2440.86,1.81,43.83,27.24,63.09,325.97,10.48,0.02,28.13,0,chemical_facility
68.4,166.09,47.29,222.64,13.66,1860.65,2.6,46.2,27.24,52.79,485.32,10.97,0.02,24.33,0,chemical_facility
84.8,194.85,84.64,228.31,13.53,2289.58,2.58,24.87,11.56,60.12,292.52,10.38,0.03,30.19,0,chemical_facility
71.61,183.81,72.88,235.09,19.96,2057.09,3.27,47.09,30.97,52.62,490.34,7.81,0.02,37.62,0,chemical_facility
70.85,153.69,115.88,238.75,25.01,2202.3,2.71,48.57,27.5,30.47,623.43,9.27,0.01,29.21,0,chemical_facility
68.72,184.44,73.05,232.79,16.42,1649.93,2.51,42.71,29.38,73.46,598.85,13.55,0.03,15.67,0,chemical_facility
76.51,147.66,101.63,226.1,29.39,1792.51,3.51,29.92,21.27,52.65,681.54,8.97,0.01,32.74,0,chemical_facility
68.52,205.98,89.02,221.61,12.29,1656.26,1.96,34.0,29.9,35.6,491.27,14.96,0.02,14.99,0,chemical_facility
75.31,232.41,108.99,234.35,26.16,1976.05,3.35,36.65,22.63,81.32,435.42,6.65,0.01,21.94,0,chemical_facility
86.4,148.89,92.56,231.1,12.25,2629.98,2.94,41.45,26.55,68.05,447.08,12.68,0.04,17.32,0,chemical_facility
81.11,149.44,75.97,231.13,21.01,2860.68,1.3,40.64,21.91,64.07,276.51,9.14,0.02,26.67,0,chemical_facility
70.96,192.44,109.48,224.02,16.17,2480.77,0.96,31.11,21.86,79.48,612.51,7.0,0.03,23.3,0,chemical_facility
86.77,160.54,134.41,235.55,26.39,2489.87,3.44,39.34,39.11,53.16,637.15,7.25,0.03,32.46,0,chemical_facility
78.07,133.33,92.81,236.1,22.48,2382.51,2.45,45.83,32.3,61.43,493.66,16.59,0.03,25.43,0,chemical_facility
93.18,156.15,82.17,229.01,18.18,1949.48,1.86,51.55,27.62,50.54,676.4,8.34,0.03,19.92,0,chemical_facility
77.13,157.22,81.53,232.64,9.73,2872.07,2.13,48.14,35.79,47.87,516.24,11.81,0.04,18.05,0,chemical_facility
91.75,160.4,113.33,213.69,22.19,2740.24,3.36,41.35,22.61,31.58,692.05,11.55,0.03,32.35,0,chemical_facility
72.23,154.57,91.15,238.4,27.18,1834.41,3.3,41.13,13.92,44.29,426.62,7.88,0.01,8.76,0,chemical_facility
66.97,130.4,94.85,227.82,20.52,2615.8,1.77,42.0,25.05,36.55,558.04,15.11,0.0,37.41,0,chemical_facility
81.21,133.52,43.18,232.09,17.12,3205.67,3.44,39.17,39.71,39.08,538.62,15.92,0.02,9.69,0,chemical_facility
76.85,174.77,80.13,220.02,15.88,2309.08,2.32,41.01,28.72,49.63,688.54,6.93,0.04,29.15,0,chemical_facility
79.6,165.42,119.22,233.32,23.6,1966.18,3.81,54.03,32.85,59.56,536.36,7.67,0.03,36.53,0,chemical_facility
76.77,181.09,88.35,225.97,17.9,2155.85,2.15,52.44,31.4,26.92,506.32,10.3,0.04,27.64,0,chemical_facility
68.73,179.29,47.79,222.49,15.32,2487.79,2.8,52.64,25.46,35.63,440.55,10.26,0.02,30.48,0,chemical_facility
63.91,181.94,75.64,242.22,16.21,2212.21,2.6,32.69,20.67,54.55,440.05,5.56,0.03,37.88,0,chemical_facility
78.14,175.01,79.78,221.79,13.17,2681.41,3.62,45.54,19.13,70.29,628.71,8.67,0.03,36.12,0,chemical_facility
82.96,176.45,130.42,240.44,17.5,2823.68,2.81,38.36,32.22,58.34,623.4,10.25,0.03,28.29,0,chemical_facility
66.57,186.53,94.59,228.04,16.63,2739.33,2.05,38.53,29.18,67.54,490.56,10.66,0.02,27.28,0,chemical_facility
80.19,204.77,82.4,224.44,24.48,1773.9,1.8,38.75,30.72,52.51,294.57,14.96,0.02,41.47,0,chemical_facility
76.7,214.22,61.25,239.07,21.57,2503.13,3.64,32.65,27.97,59.22,526.02,11.72,0.03,34.92,0,chemical_facility
85.79,159.36,92.95,237.22,12.13,1817.01,3.33,30.23,31.83,64.07,425.51,14.83,0.02,29.65,0,chemical_facility
82.49,143.41,105.38,230.02,15.57,2118.61,3.22,44.43,30.06,69.3,510.9,10.99,0.03,19.18,0,chemical_facility
85.01,211.34,70.09,227.54,14.96,2130.98,1.98,43.73,23.92,46.08,449.69,5.56,0.04,25.71,0,chemical_facility
81.37,194.88,119.1,223.62,13.73,2035.73,2.11,36.04,30.31,45.62,680.53,12.16,0.03,40.18,0,chemical_facility
72.6,218.99,40.45,217.42,24.57,2003.57,3.0,49.52,11.21,54.6,587.54,7.52,0.02,27.02,0,chemical_facility
64.69,180.61,72.5,221.07,21.6,2756.15,2.31,45.63,27.95,73.63,640.22,13.56,0.01,22.91,0,chemical_facility
63.27,140.43,81.03,236.93,14.02,2045.86,2.2,30.06,24.0,58.82,548.84,7.19,0.02,34.42,0,chemical_facility
79.72,170.78,88.83,236.61,13.72,2235.34,3.62,70.0,28.67,61.69,622.67,15.95,0.03,25.02,0,chemical_facility
77.05,150.23,105.21,219.86,15.91,2375.46,2.44,40.93,26.15,57.65,450.86,10.82,0.03,24.62,0,chemical_facility
57.79,176.67,107.45,229.0,17.58,2235.32,3.27,33.41,20.12,61.5,803.02,14.41,0.01,31.18,0,chemical_facility
73.7,165.62,113.68,232.43,15.98,2115.63,2.89,52.35,13.31,53.13,450.19,14.16,0.03,21.63,0,chemical_facility
85.51,202.78,110.8,236.14,19.07,2436.76,3.37,46.11,33.32,48.54,678.09,13.36,0.03,19.42,0,chemical_facility
97.87,159.9,67.29,225.66,20.04,2319.35,2.67,36.02,23.16,22.26,697.03,15.96,0.03,33.63,0,chemical_facility
62.49,162.58,145.81,227.35,18.5,1064.26,2.7,36.41,20.81,61.72,432.55,16.53,0.03,16.02,0,chemical_facility
84.32,146.65,83.28,226.21,20.17,1990.62,0.82,50.06,32.87,64.53,741.22,7.84,0.02,28.5,0,chemical_facility
89.64,145.84,49.84,220.96,21.59,3371.83,2.45,41.47,30.5,46.15,526.45,13.41,0.04,21.19,0,chemical_facility
72.93,149.1,109.33,232.35,14.81,2253.54,3.51,40.59,20.08,40.65,682.6,13.92,0.01,29.41,0,chemical_facility
75.45,160.61,88.2,229.81,23.02,2577.57,4.05,37.11,19.72,40.9,614.76,7.61,0.03,19.9,0,chemical_facility
79.43,180.33,74.74,233.91,18.83,2363.82,1.0,55.24,13.86,39.18,579.27,4.62,0.03,30.17,0,chemical_facility
102.24,139.33,65.34,226.36,17.98,2209.79,3.12,34.71,39.39,60.48,617.94,10.95,0.04,33.47,0,chemical_facility
76.87,144.24,75.89,227.34,21.27,2865.35,2.48,49.22,17.34,32.43,744.63,7.79,0.02,21.7,0,chemical_facility
66.62,182.91,58.55,235.47,16.46,2447.54,2.93,42.7,21.64,61.79,533.99,13.19,0.03,24.37,0,chemical_facility
81.55,186.47,51.51,242.35,14.76,2600.79,3.07,29.37,32.08,63.44,149.1,6.42,0.02,23.57,0,chemical_facility
85.81,223.48,84.87,226.44,19.53,1394.95,3.1,36.05,24.7,71.49,382.82,8.85,0.01,31.33,0,chemical_facility
82.52,208.53,84.22,235.48,13.83,2040.47,3.22,38.17,19.09,38.12,377.84,4.95,0.01,30.97,0,chemical_facility
65.9,191.05,90.15,222.53,16.61,1957.56,3.54,42.73,28.37,61.39,583.07,9.18,0.03,22.32,0,chemical_facility
75.18,176.5,91.67,223.31,16.42,2526.02,3.76,33.84,24.21,56.61,678.11,12.47,0.03,14.95,0,chemical_facility
68.48,160.64,51.25,231.14,15.26,2130.85,2.95,37.88,12.6,38.8,484.0,7.88,0.02,25.48,0,chemical_facility
59.78,205.95,83.2,231.82,22.04,3549.68,2.59,59.03,36.5,41.59,158.12,7.87,0.02,25.05,0,chemical_facility
61.04,214.2,66.26,220.77,9.55,1998.19,2.34,45.36,19.69,74.0,584.84,7.98,0.04,25.06,0,chemical_facility
105.55,180.32,56.73,231.6,17.37,2214.1,2.12,40.52,25.3,45.46,470.31,10.62,0.03,25.89,0,chemical_facility
91.78,137.86,105.7,213.75,11.93,2413.73,2.2,42.38,27.85,60.46,321.07,16.79,0.02,38.4,0,chemical_facility
64.05,171.82,91.35,230.98,19.5,2763.43,2.59,21.0,41.24,58.87,574.17,7.64,0.01,13.23,0,chemical_facility
74.18,218.85,92.68,216.8,25.43,1342.0,3.06,39.04,29.62,42.64,489.78,16.31,0.01,28.45,0,chemical_facility
67.42,181.07,80.45,229.84,13.25,2895.31,2.49,66.82,31.06,47.45,596.31,10.26,0.03,24.39,0,chemical_facility
76.12,232.77,61.3,219.63,21.15,1927.26,1.5,63.15,11.53,61.68,499.73,4.41,0.02,48.18,0,chemical_facility
77.76,160.08,76.36,223.33,14.84,2262.79,2.2,44.02,26.51,74.12,489.64,5.94,0.01,32.48,0,chemical_facility
75.59,156.41,78.09,227.3,18.06,1575.06,3.3,56.07,48.64,69.76,704.77,8.71,0.03,14.27,0,chemical_facility
66.74,132.08,74.3,235.58,16.9,2246.92,2.42,46.31,29.93,63.82,439.72,8.76,0.04,23.85,0,chemical_facility
78.44,196.04,90.49,225.71,17.09,1759.97,2.43,40.59,28.79,48.21,463.84,6.02,0.01,21.26,0,chemical_facility
76.96,148.47,118.77,224.27,18.4,1831.37,0.84,42.1,15.06,40.32,521.88,7.91,0.03,29.23,0,chemical_facility
84.02,163.35,47.0,235.19,16.76,2957.97,3.55,39.97,19.2,62.01,695.27,7.78,0.02,35.65,0,chemical_facility
82.29,145.01,59.47,240.81,7.4,2583.74,2.7,35.83,21.32,47.1,328.5,12.74,0.03,19.29,0,chemical_facility
73.85,184.81,111.6,214.54,8.38,1698.31,3.22,34.88,25.43,71.75,665.06,13.0,0.03,21.83,0,chemical_facility
76.01,168.43,116.09,235.89,14.4,1791.81,4.17,54.62,22.85,65.9,715.29,10.29,0.02,13.46,0,chemical_facility
47.9,201.55,110.87,230.36,13.22,2383.59,2.23,35.65,40.29,47.36,703.55,6.59,0.03,47.06,0,chemical_facility
74.19,154.59,80.92,236.21,13.07,2476.98,2.65,56.42,25.8,67.32,439.8,9.62,0.02,28.94,0,chemical_facility
83.35,160.31,73.54,237.54,16.2,2195.3,2.48,43.82,37.94,31.62,463.58,8.16,0.01,28.54,0,chemical_facility
82.36,169.3,102.51,241.05,16.69,2313.46,3.14,40.03,26.72,64.23,416.81,9.67,0.02,36.84,0,chemical_facility
89.37,201.64,83.42,225.04,16.93,2060.36,4.08,32.09,29.35,73.16,584.57,12.74,0.02,19.17,0,chemical_facility
83.05,193.97,119.69,231.92,16.61,1213.33,2.27,51.17,28.05,66.15,343.36,6.98,0.03,33.44,0,chemical_facility
61.64,185.03,103.91,238.62,14.43,2066.3,2.33,53.38,14.07,67.6,379.97,9.82,0.02,23.43,0,chemical_facility
63.33,169.39,82.42,232.63,15.6,3600.0,3.69,59.83,21.51,49.64,521.08,9.01,0.03,31.24,0,chemical_facility
66.55,157.4,83.98,232.0,18.99,1227.36,3.13,46.68,24.97,55.41,526.93,8.03,0.02,25.47,0,chemical_facility
85.2,177.02,84.49,232.34,21.95,2210.52,1.52,55.32,39.49,50.92,674.53,12.69,0.01,42.36,0,chemical_facility
77.75,128.89,72.93,223.34,20.01,2664.55,2.11,49.45,31.06,54.33,574.41,7.4,0.04,19.31,0,chemical_facility
78.37,169.61,89.83,232.78,29.27,1922.84,2.19,45.82,26.99,38.77,676.59,11.59,0.03,24.95,0,chemical_facility
68.36,183.13,107.14,238.9,20.43,1778.54,3.08,49.57,19.2,65.38,708.52,11.51,0.03,27.01,0,chemical_facility
73.44,142.23,63.89,234.59,18.33,1496.08,2.38,33.31,12.87,77.57,496.78,6.64,0.02,23.86,0,chemical_facility
70.73,110.64,102.71,231.85,12.89,2263.2,2.73,24.38,41.0,52.63,215.61,12.83,0.02,28.36,0,chemical_facility
74.63,194.69,120.07,219.41,12.42,2379.62,2.59,44.48,21.18,34.13,493.38,2.84,0.02,22.78,0,chemical_facility
110.0,157.68,108.04,232.62,21.58,2270.94,4.0,24.95,29.48,70.6,338.93,10.08,0.02,32.87,0,chemical_facility
94.47,152.5,72.46,242.3,9.94,2824.92,2.64,49.85,23.52,70.76,497.4,11.43,0.02,40.01,0,chemical_facility
70.79,143.15,43.59,221.92,16.46,2080.24,2.88,46.86,21.44,71.42,621.52,12.31,0.03,41.32,0,chemical_facility
91.42,177.55,102.53,225.93,18.97,2395.82,2.85,38.18,26.6,76.03,610.19,10.19,0.03,29.26,0,chemical_facility
80.33,153.53,73.33,221.17,23.76,2202.79,2.42,33.66,24.03,81.94,520.38,11.86,0.01,39.29,0,chemical_facility
90.37,192.07,79.43,223.43,17.55,1464.79,3.2,56.48,27.93,35.52,630.88,8.36,0.01,20.39,0,chemical_facility
73.73,184.41,69.06,233.0,14.39,1916.51,3.18,42.46,22.14,84.45,317.17,13.13,0.02,25.63,0,chemical_facility
79.33,209.06,111.43,236.7,14.29,2200.96,1.53,45.53,33.22,60.67,623.13,3.32,0.01,25.65,0,chemical_facility
90.52,193.39,87.33,236.03,14.31,3474.09,2.67,51.22,27.0,52.47,559.03,11.56,0.01,15.36,0,chemical_facility
98.04,213.57,74.66,237.56,17.65,1838.22,3.57,46.2,12.13,65.16,582.73,7.06,0.03,22.1,0,chemical_facility
91.84,152.72,42.08,232.03,21.95,2387.37,3.74,36.32,29.7,38.53,412.55,12.73,0.03,26.32,0,chemical_facility
74.47,207.56,88.2,225.85,8.02,1925.53,1.72,39.7,27.13,56.67,639.46,9.4,0.03,36.95,0,chemical_facility
72.83,146.38,69.72,229.34,20.58,2048.45,3.46,31.7,29.97,51.38,499.76,9.46,0.02,32.29,0,chemical_facility
76.54,128.75,111.35,223.44,21.56,2557.69,2.69,45.51,35.87,59.24,636.91,10.02,0.03,29.51,0,chemical_facility
64.9,200.66,78.13,233.01,12.51,2488.88,3.07,51.2,23.48,63.57,674.35,8.38,0.04,45.28,0,chemical_facility
66.1,169.14,129.36,234.52,23.82,2333.44,2.49,20.0,17.59,69.56,487.79,5.75,0.01,42.44,0,chemical_facility
79.18,143.3,73.84,228.45,21.21,2625.95,3.48,58.86,25.18,82.45,803.12,11.37,0.03,23.76,0,chemical_facility
66.76,136.44,124.1,231.7,17.48,1720.25,3.6,40.34,30.21,51.4,1022.62,14.47,0.03,23.79,0,chemical_facility
73.9,202.91,83.36,234.94,15.43,1126.62,2.9,60.13,39.53,56.07,628.89,11.17,0.03,35.03,0,chemical_facility
65.25,183.21,78.31,242.06,19.37,1789.97,2.34,43.09,30.29,52.15,728.22,12.48,0.02,21.39,0,chemical_facility
78.34,177.15,87.36,231.86,15.84,2659.75,3.38,59.6,30.73,49.76,442.67,10.28,0.04,23.38,0,chemical_facility
73.91,170.8,113.29,231.44,18.2,2632.24,3.25,35.47,33.21,41.39,440.96,12.61,0.03,36.35,0,chemical_facility
73.26,179.3,51.92,212.4,10.02,2488.32,2.87,48.42,21.0,47.43,676.28,8.57,0.02,24.38,0,chemical_facility
85.91,161.66,91.3,232.55,19.87,2405.6,2.84,46.61,20.15,66.15,672.51,12.85,0.02,26.56,0,chemical_facility
74.91,211.75,65.15,237.07,13.52,1971.83,2.97,57.99,27.39,23.59,520.89,8.9,0.04,32.06,0,chemical_facility
92.44,186.3,71.38,239.99,16.74,2409.97,3.11,33.4,33.74,81.63,636.6,12.9,0.04,21.48,0,chemical_facility
79.76,170.91,66.6,233.28,10.6,2007.33,2.79,37.75,18.31,82.44,493.68,15.79,0.04,25.44,0,chemical_facility
68.49,183.58,137.04,235.02,21.74,2922.08,2.84,37.97,24.58,37.97,461.63,4.7,0.02,21.03,0,chemical_facility
73.06,190.74,86.55,229.39,15.59,2416.47,2.51,44.87,32.11,57.9,654.07,16.3,0.03,35.28,0,chemical_facility
63.75,171.21,121.26,225.43,8.1,1016.23,1.54,58.22,31.01,56.08,766.65,11.03,0.01,24.62,0,chemical_facility
74.52,148.56,108.7,231.51,16.04,2447.46,2.36,48.78,16.59,65.44,687.39,10.0,0.03,28.27,0,chemical_facility
73.42,197.59,71.68,228.91,21.1,2092.5,2.29,44.5,31.69,43.62,722.66,14.34,0.03,33.02,0,chemical_facility
72.57,150.32,108.61,238.53,11.09,2034.14,3.22,39.52,26.68,70.36,533.43,9.68,0.04,26.23,0,chemical_facility
71.8,210.56,87.5,233.25,16.17,3321.4,5.0,42.55,12.6,68.36,505.39,15.42,0.02,29.8,0,chemical_facility
86.43,178.91,123.91,233.75,19.3,1977.93,3.86,47.32,22.85,59.09,423.63,14.63,0.01,29.23,0,chemical_facility
78.27,191.31,48.36,225.11,10.21,2381.6,4.26,44.04,27.16,53.47,297.93,14.07,0.03,23.28,0,chemical_facility
74.39,178.87,90.84,234.48,18.31,2986.08,3.08,48.79,21.65,99.59,663.41,14.39,0.03,26.82,0,chemical_facility
67.97,162.19,98.72,218.59,10.61,2387.05,4.12,49.25,36.0,58.05,854.64,10.83,0.01,31.34,0,chemical_facility
71.9,177.34,126.87,220.99,12.67,2579.01,2.98,57.74,29.36,47.1,568.78,11.66,0.02,24.87,0,chemical_facility
